sphereness,cubeness,symmetry,convexity,eccentricity
-0.9258807553724004,0.7528966934802068,0.48645383058003683,0.7826602447771291,-1.0520524754922234
-0.9510091988279502,-1.4053435601061055,-1.4876541189818033,0.06454489184125971,-0.691124653201928
-0.7105158786718884,-0.6434217981157535,-1.3566243675389218,-0.38278113009170894,-0.8514006544571455
-0.6243242517903403,-1.3072355297218443,-0.3530508668791531,-2.252125158202894,-0.7473550647740276
0.3949874029333092,1.0936444201033646,1.1921290423196245,0.38096446922862715,1.1689257834937632
1.7405445105694597,0.7566251085800876,0.8325381711534462,0.8260463806836712,0.6366467233629469
1.07619817115981,0.7528346657800457,0.6862083093467715,0.5806903017639159,1.5363603410686142
-0.5528342556960936,-0.8339326958800091,0.4591345484579835,-1.2258186329653806,-0.4846419106841801
